strike_type,strike_group,strike_frame,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y
forehand,7f9b67a933db7bd970988423d855b268,23,156.912,153.012,164.74,153.05,157.871,175.475,137.353,167.67,148.101,152.954,144.179,176.425,130.511,168.637,152.969,199.956,141.281,238.03,138.35,268.315,139.303,198.961,132.453,232.184,129.539,266.398
forehand,7f9b67a933db7bd970988423d855b268,24,156.889,153.984,162.774,154.942,153.99,174.51,137.335,166.656,150.064,153.962,144.224,177.421,131.504,168.67,152.969,199.924,141.266,235.11,144.198,260.536,141.281,198.926,131.494,231.182,129.555,263.485
forehand,7f9b67a933db7bd970988423d855b268,25,154.003,152.049,162.767,153.997,152.994,174.489,136.421,167.629,146.146,150.072,142.255,174.513,131.488,165.706,152.038,198.928,143.187,234.12,136.329,262.459,137.394,196.005,131.492,230.181,129.579,261.503
forehand,7f9b67a933db7bd970988423d855b268,26,156.912,153.012,164.74,153.05,157.871,175.475,137.353,167.67,148.101,152.954,144.179,176.425,130.511,168.637,152.969,199.956,141.281,238.03,138.35,268.315,139.303,198.961,132.453,232.184,129.539,266.398
forehand,7f9b67a933db7bd970988423d855b268,27,156.889,153.984,162.774,154.942,153.99,174.51,137.335,166.656,150.064,153.962,144.224,177.421,131.504,168.67,152.969,199.924,141.266,235.11,144.198,260.536,141.281,198.926,131.494,231.182,129.555,263.485
forehand,7f9b67a933db7bd970988423d855b268,28,155.936,153.967,161.802,153.986,153.013,174.506,138.338,167.64,151.004,153.049,145.228,177.42,135.38,168.648,153.035,199.954,144.191,238.034,151.002,264.446,143.221,199.889,131.504,231.192,129.533,265.426
forehand,7f9b67a933db7bd970988423d855b268,29,155.931,153.973,161.781,153.978,157.879,176.449,137.359,166.674,151.028,153.958,146.138,179.396,136.375,169.623,153.993,200.917,145.186,238.983,154.007,262.521,143.191,199.963,130.552,231.253,129.541,266.401
forehand,7f9b67a933db7bd970988423d855b268,2,192.077,144.215,197,145.175,198.974,160.865,216.545,151.028,188.185,143.205,199.956,158.865,218.486,153.008,178.415,198.962,191.142,243.927,177.43,285.975,168.655,196.021,177.476,240.998,159.783,278.093
forehand,7f9b67a933db7bd970988423d855b268,30,155.916,153.04,162.796,153.979,159.813,176.478,148.085,175.509,147.145,153.005,145.199,177.451,137.36,172.561,154.958,202.864,151.006,238.981,159.839,259.528,143.204,200.921,132.462,232.196,129.56,264.426
forehand,7f9b67a933db7bd970988423d855b268,31,156.896,153.036,163.751,153.978,157.884,176.457,144.222,169.638,149.079,153.005,147.122,179.404,137.382,169.64,155.94,199.95,152.049,238.038,163.735,259.537,144.171,199.901,134.409,232.193,129.549,263.445
forehand,7f9b67a933db7bd970988423d855b268,32,158.828,152.057,165.685,152.995,155.931,175.485,144.192,165.69,151.045,151.987,150.06,176.446,139.316,167.68,158.846,199.899,154.945,233.176,167.69,261.487,145.138,198.946,135.382,231.217,129.554,262.535
forehand,7f9b67a933db7bd970988423d855b268,33,159.799,151.026,166.684,152.01,155.937,174.482,139.3,155.948,152.04,149.073,151.976,175.464,139.312,165.687,159.881,197.966,159.825,231.167,170.584,261.521,146.164,197.94,136.377,230.255,129.577,262.497
forehand,7f9b67a933db7bd970988423d855b268,34,160.795,147.149,167.695,149.1,159.826,172.531,144.182,160.806,153.009,146.151,152.969,172.554,139.3,164.723,162.769,194.049,160.845,230.207,172.561,262.464,151.044,193.095,137.387,229.249,130.502,263.494
forehand,7f9b67a933db7bd970988423d855b268,35,161.807,145.198,168.674,146.153,160.821,168.644,148.12,161.793,154.95,145.146,154,168.675,142.248,162.778,166.683,193.061,165.687,229.246,175.458,261.509,152.977,192.123,139.306,230.167,134.396,264.429
forehand,7f9b67a933db7bd970988423d855b268,36,164.723,144.203,172.556,145.167,161.813,167.639,153.001,162.762,155.942,143.231,155.936,167.653,144.192,162.774,168.664,192.088,167.634,227.294,176.473,260.512,155.917,191.157,144.148,229.265,135.403,267.362
forehand,7f9b67a933db7bd970988423d855b268,3,190.145,147.123,194.048,149.069,192.157,165.683,210.671,152.973,184.304,146.139,198.936,159.829,222.338,166.672,177.428,201.893,190.134,245.891,175.446,287.885,167.664,199.907,175.473,241.968,153.047,275.171
forehand,7f9b67a933db7bd970988423d855b268,4,188.195,151.99,192.102,152.023,190.142,168.599,205.77,154.959,183.298,150.059,193.095,162.783,221.387,168.609,176.417,204.822,189.149,246.832,175.432,287.9,165.686,200.901,168.681,240.024,151.015,276.149
forehand,7f9b67a933db7bd970988423d855b268,5,187.224,153.01,184.311,153.978,183.322,175.466,198.916,160.805,189.154,152.011,204.803,161.796,217.501,169.625,173.528,206.782,188.193,246.832,174.522,287.921,162.772,205.778,166.669,239.068,146.164,275.198
forehand,7f9b67a933db7bd970988423d855b268,6,184.281,155.914,179.374,154.972,176.497,176.49,192.074,166.671,191.108,153.047,199.951,165.715,214.556,172.554,168.645,206.786,190.11,245.87,175.429,286.949,162.785,206.729,160.829,238.053,145.182,274.204
forehand,7f9b67a933db7bd970988423d855b268,7,182.332,156.904,179.384,156.909,173.513,180.357,186.237,169.653,184.261,154.001,196.979,167.662,209.689,174.476,167.64,207.738,188.202,247.829,174.48,287.926,159.853,206.733,159.797,237.999,145.136,270.323
forehand,7f9b67a933db7bd970988423d855b268,9,176.506,158.838,183.298,160.794,190.151,168.629,205.741,176.479,172.546,153.982,190.153,167.678,200.91,175.488,161.82,207.759,183.307,246.808,174.464,287.923,152.026,206.721,153.04,235.119,143.205,264.46
forehand,84f21e0b6fbded32c301bc6a8959d4be,0,185.258,138.321,178.403,137.341,181.356,153.039,198.973,148.113,192.104,138.363,207.752,154.97,215.592,138.359,172.534,201.889,196.001,245.892,192.067,305.494,174.495,200.91,175.444,253.668,137.405,278.155
forehand,84f21e0b6fbded32c301bc6a8959d4be,10,185.296,145.221,183.252,146.139,183.266,173.527,0,0,191.131,145.164,207.71,160.863,228.273,158.866,172.539,204.788,191.15,245.908,192.065,300.604,175.49,203.826,181.343,246.843,167.63,289.857
forehand,84f21e0b6fbded32c301bc6a8959d4be,1,187.202,137.365,180.367,136.395,176.508,152.965,194.062,145.182,193.109,137.391,207.766,152.037,218.48,139.316,173.542,201.874,196.019,245.899,192.072,304.52,174.484,200.888,176.496,250.764,143.204,278.119
forehand,84f21e0b6fbded32c301bc6a8959d4be,2,188.207,137.395,182.305,136.374,176.475,152.011,193.103,144.159,195.029,138.336,207.79,151.987,221.395,138.37,174.505,201.865,195.991,245.889,192.069,303.549,174.485,199.952,179.388,249.785,145.166,279.096
forehand,84f21e0b6fbded32c301bc6a8959d4be,3,190.118,138.366,181.358,137.335,175.504,152.989,192.092,143.237,197.951,140.282,210.66,151.008,223.341,137.408,174.472,200.927,196.009,245.877,192.062,303.551,175.508,200.901,181.346,247.844,148.125,283.984
forehand,84f21e0b6fbded32c301bc6a8959d4be,4,189.178,139.311,181.336,137.377,175.455,154.963,185.267,145.154,197.928,140.302,208.72,151.054,223.355,139.335,174.493,200.917,196.006,245.853,192.071,303.548,177.429,200.899,182.29,246.874,153.96,284.954
forehand,84f21e0b6fbded32c301bc6a8959d4be,5,189.177,141.256,181.358,138.349,174.472,159.821,179.403,150.056,196.986,142.253,209.714,152.974,226.315,144.187,175.434,201.894,195.049,245.83,192.063,302.59,176.465,201.863,181.346,246.813,160.833,287.9
forehand,84f21e0b6fbded32c301bc6a8959d4be,6,188.188,143.223,181.334,141.281,170.612,160.783,178.41,152.971,195.996,143.241,212.643,153.993,230.262,146.138,174.499,202.846,194.065,245.825,192.082,302.593,177.421,201.88,182.303,246.81,167.623,290.811
forehand,84f21e0b6fbded32c301bc6a8959d4be,7,189.151,145.16,180.375,144.181,169.629,164.721,175.508,159.868,197.004,145.189,214.546,158.856,231.228,152.03,172.532,202.872,193.103,245.842,192.07,302.592,178.402,203.812,183.25,246.832,167.67,287.923
forehand,84f21e0b6fbded32c301bc6a8959d4be,8,190.113,145.211,181.343,144.209,173.534,160.854,174.47,168.643,197.946,147.151,214.546,160.79,232.192,154.976,170.591,203.829,192.152,246.804,192.076,302.556,178.411,203.843,183.298,246.871,167.677,286.956
forehand,84f21e0b6fbded32c301bc6a8959d4be,9,188.173,145.232,178.426,145.165,173.504,165.7,174.482,175.51,195.998,146.186,212.62,160.863,234.124,157.866,170.578,203.831,192.07,246.805,192.066,301.575,177.444,203.839,182.328,246.833,167.666,287.902
forehand,87669bd97316f3ef6b813abe0dd1a92b,0,42.5624,144.152,25.8857,144.169,2.91747,167.672,2.92452,186.236,59.1773,143.225,81.6026,159.857,105.118,175.516,17.1121,198.903,47.4108,240.016,29.8437,298.659,33.7326,198.921,35.6697,240.964,2.92088,269.301
forehand,87669bd97316f3ef6b813abe0dd1a92b,10,2.44342,103.119,18.1001,105.128,51.3507,119.729,88.4896,112.946,2.92861,99.2204,0,0,0,0,11.2407,177.459,28.8856,230.261,35.6772,288.882,2.922,175.504,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,11,2.91328,102.172,18.1003,105.127,51.3534,118.795,88.4887,113.864,2.9285,98.283,0,0,0,0,11.2394,177.456,28.8831,230.261,35.676,288.883,2.92179,175.502,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,12,2.91474,98.2607,22.0114,99.2502,43.4928,111.952,47.4249,96.2991,2.93572,97.3042,0,0,0,0,12.2074,174.497,29.8313,229.238,38.6204,285.972,2.9225,172.56,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,13,2.91861,93.3705,14.1748,96.2693,38.6127,100.216,26.865,80.6321,2.91473,92.3849,0,0,0,0,11.2803,170.597,29.8488,223.366,43.4707,283.008,2.92402,168.669,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,14,2.91457,91.4184,2.93777,91.4292,0,0,0,0,19.0492,90.4717,0,0,0,0,2.92059,167.656,0,0,0,0,12.2213,168.623,32.7405,222.372,45.4864,279.13
forehand,87669bd97316f3ef6b813abe0dd1a92b,15,2.93058,97.2407,2.91802,95.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31473,169.619,30.7994,220.44,51.3012,277.105
forehand,87669bd97316f3ef6b813abe0dd1a92b,16,2.93585,100.223,2.92681,98.2278,0,0,0,0,0,0,0,0,0,0,2.92605,173.522,0,0,0,0,8.30358,174.502,34.6842,224.346,56.2234,277.132
forehand,87669bd97316f3ef6b813abe0dd1a92b,17,2.93541,101.171,2.92694,98.2427,0,0,0,0,2.91813,99.2448,2.9181,138.35,2.91596,160.808,2.92416,174.487,33.7266,224.361,0,0,8.3043,174.51,34.7044,224.391,56.2264,277.13
forehand,87669bd97316f3ef6b813abe0dd1a92b,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4419,177.447,34.672,227.284,59.1593,275.172,0,0,0,0,0,0
forehand,87669bd97316f3ef6b813abe0dd1a92b,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91381,189.168,33.7116,230.247,62.0923,272.246
forehand,87669bd97316f3ef6b813abe0dd1a92b,1,38.6168,144.16,21.0135,144.176,2.91965,166.666,2.92202,176.479,56.206,143.232,73.8353,157.903,100.201,175.452,12.2415,198.903,46.4418,240.013,29.8243,299.596,27.874,198.943,27.8839,241.945,2.92897,270.289
forehand,87669bd97316f3ef6b813abe0dd1a92b,2,35.6874,144.184,19.0989,144.221,2.92116,168.623,2.92483,176.446,51.3501,143.23,71.8592,153.991,90.4551,169.61,11.2504,198.933,45.4569,239.066,29.828,298.648,23.945,198.927,26.8555,239.044,2.93075,269.313
forehand,87669bd97316f3ef6b813abe0dd1a92b,3,31.7895,142.243,16.1509,145.143,2.92338,170.584,2.92319,177.421,46.4333,137.401,60.1152,146.187,74.822,161.798,11.2817,198.926,44.4954,239.013,30.7939,297.669,21.0582,197.975,19.0905,238.002,2.93439,266.387
forehand,87669bd97316f3ef6b813abe0dd1a92b,4,26.8537,136.333,15.1796,142.232,2.9145,177.418,2.44439,199.932,35.6899,129.532,43.5207,140.294,55.2303,153,16.1319,198.923,44.4763,238.985,30.7996,296.711,16.1381,196.97,11.2256,235.127,2.93222,271.282
forehand,87669bd97316f3ef6b813abe0dd1a92b,5,26.8469,136.332,15.1833,142.234,2.91472,177.42,2.44421,199.933,35.6767,129.53,43.5257,140.283,55.2332,153.001,16.1317,198.925,44.4779,238.987,30.8001,296.706,16.1374,196.972,11.2257,235.126,2.93218,271.282
forehand,87669bd97316f3ef6b813abe0dd1a92b,6,21.0393,127.563,16.1372,128.555,12.2234,172.546,0,0,28.8332,125.636,0,0,0,0,10.2494,193.09,2.92017,237.034,2.93803,277.153,21.0246,192.104,43.5029,238,31.779,298.632
forehand,87669bd97316f3ef6b813abe0dd1a92b,7,12.2697,114.888,20.0736,122.719,26.908,159.848,26.8608,184.301,0,0,0,0,0,0,18.0768,189.165,40.582,233.16,31.7969,297.673,2.9256,188.189,2.93752,233.163,2.93305,278.107
forehand,87669bd97316f3ef6b813abe0dd1a92b,8,11.2176,113.865,27.9049,120.759,52.2975,156.907,72.8426,176.489,2.92892,104.101,0,0,0,0,17.1144,188.179,34.7378,236.1,33.7417,293.807,2.926,184.304,0,0,0,0
forehand,8ca7e1738402a98c3620e07a0e12efd5,0,263.462,152.995,272.264,154.964,296.691,171.585,315.273,158.883,254.679,151.977,272.255,166.651,0,0,260.502,216.527,276.184,262.494,270.308,312.331,244.889,213.62,237.068,259.542,214.622,297.673
forehand,8ca7e1738402a98c3620e07a0e12efd5,10,254.629,155.919,256.638,158.869,261.468,190.108,279.136,192.121,249.783,153.972,250.764,184.28,273.227,186.229,250.746,217.503,271.318,260.526,270.288,312.344,238.049,215.548,231.238,261.527,209.699,300.556
forehand,8ca7e1738402a98c3620e07a0e12efd5,11,254.638,153.013,259.541,154.01,262.477,190.114,283.013,195.041,249.781,152.042,259.548,183.286,277.162,185.27,250.765,215.595,270.357,260.548,270.28,310.38,238.034,214.573,231.206,260.488,209.714,296.69
forehand,8ca7e1738402a98c3620e07a0e12efd5,12,252.705,151.993,259.547,152.965,262.526,183.33,278.145,193.077,245.854,150.049,231.17,160.845,231.194,176.457,251.741,214.579,270.292,260.507,269.373,309.427,237.996,212.631,230.203,257.604,208.717,296.708
forehand,8ca7e1738402a98c3620e07a0e12efd5,13,250.765,145.228,261.498,151.018,268.348,183.282,285.95,194.054,239.071,143.229,222.37,153.015,222.387,172.534,253.7,210.678,269.283,259.546,269.369,308.457,237.067,207.736,228.25,254.663,207.779,294.761
forehand,8ca7e1738402a98c3620e07a0e12efd5,14,248.799,142.253,262.47,145.225,274.193,181.327,293.731,191.131,237.079,137.336,216.529,150.045,216.559,167.688,254.637,206.753,265.403,255.667,270.267,309.39,236.1,201.891,225.341,253.688,209.681,294.752
forehand,8ca7e1738402a98c3620e07a0e12efd5,15,248.786,137.349,263.444,143.222,276.169,175.471,298.667,182.31,235.112,132.486,216.559,146.176,217.501,162.794,254.688,201.886,261.529,252.722,270.3,304.524,236.097,199.909,223.436,253.717,215.563,293.746
forehand,8ca7e1738402a98c3620e07a0e12efd5,16,246.85,136.352,262.453,137.398,273.249,167.67,287.91,167.607,232.17,132.468,221.415,159.804,0,0,254.643,199.905,261.475,247.805,270.342,300.615,235.115,197.957,226.296,247.836,220.451,292.771
forehand,8ca7e1738402a98c3620e07a0e12efd5,17,245.895,131.473,255.639,135.409,259.56,161.83,264.428,158.86,237.054,128.57,224.346,160.844,223.433,139.305,254.681,196.972,261.545,246.822,272.251,294.778,237.075,194.053,225.341,243.914,222.379,287.923
forehand,8ca7e1738402a98c3620e07a0e12efd5,18,244.876,130.544,253.704,132.473,254.661,159.863,0,0,235.117,130.504,230.211,165.69,223.376,142.256,255.675,194.049,261.509,241.95,277.11,294.727,239.008,194.048,224.362,239.067,222.345,284.983
forehand,8ca7e1738402a98c3620e07a0e12efd5,19,242.927,131.484,250.747,131.481,239.99,165.682,224.36,150.052,235.123,132.454,232.197,167.618,221.431,151.027,255.627,194.064,262.536,243.919,278.149,292.8,238.994,194.051,223.396,239.009,220.458,285.954
forehand,8ca7e1738402a98c3620e07a0e12efd5,1,262.478,153.05,270.331,158.828,292.823,174.523,309.448,160.796,254.633,151.988,277.134,161.818,0,0,257.602,218.479,277.1,262.46,270.307,313.308,244.857,214.597,232.212,261.521,212.627,299.602
forehand,8ca7e1738402a98c3620e07a0e12efd5,20,243.911,131.502,245.864,130.501,239.061,157.899,0,0,241.953,134.434,238.991,168.623,221.414,159.804,254.709,193.087,264.436,245.84,283.006,293.792,240.98,194.071,223.349,240.006,218.502,286.908
forehand,8ca7e1738402a98c3620e07a0e12efd5,21,241.967,136.366,245.841,135.383,240.036,161.786,0,0,239.058,137.376,239.069,171.578,222.367,167.64,254.699,196.979,264.431,246.827,284.943,293.805,240.981,197.942,222.44,244.896,221.394,297.691
forehand,8ca7e1738402a98c3620e07a0e12efd5,22,239.048,137.341,237.074,134.441,223.378,132.472,207.745,134.427,241.94,141.264,244.873,176.461,223.377,172.562,253.676,199.9,262.51,249.784,284.959,294.769,240.984,199.92,222.422,247.84,221.445,301.574
forehand,8ca7e1738402a98c3620e07a0e12efd5,23,239.022,140.308,238.009,137.366,223.375,136.338,207.767,135.418,240.961,145.157,246.884,178.398,225.343,175.458,252.686,204.801,261.545,254.689,284.994,297.659,240.973,204.82,222.357,251.746,222.376,303.537
forehand,8ca7e1738402a98c3620e07a0e12efd5,24,232.216,144.177,225.354,138.331,213.589,138.34,205.797,138.329,239.048,148.123,246.856,182.337,223.368,174.483,247.837,207.741,259.541,256.637,284.977,298.659,239.059,207.762,220.429,253.662,221.435,302.563
forehand,8ca7e1738402a98c3620e07a0e12efd5,25,231.252,145.226,229.247,144.184,214.579,146.183,207.719,145.169,238.023,151.041,246.898,183.325,229.237,174.47,246.881,208.713,254.64,256.611,284.913,295.714,238.059,208.726,215.603,254.635,222.351,305.486
forehand,8ca7e1738402a98c3620e07a0e12efd5,26,232.162,148.105,224.386,145.147,210.663,151.974,207.754,150.048,239.026,152.016,246.868,183.28,230.18,168.676,246.829,207.764,251.737,257.579,282.031,293.794,238.995,207.765,215.569,254.647,222.37,306.459
forehand,8ca7e1738402a98c3620e07a0e12efd5,27,231.215,149.106,223.412,145.224,207.765,154.971,208.737,152.052,239,152.028,246.84,183.254,230.196,167.661,245.882,207.734,247.831,255.655,278.164,292.816,239.024,207.77,215.564,254.634,222.365,305.493
forehand,8ca7e1738402a98c3620e07a0e12efd5,2,261.455,155.943,268.341,159.813,288.878,175.521,308.434,159.815,253.685,153.005,278.115,166.704,0,0,255.632,218.51,276.184,262.529,270.309,314.273,241.955,215.537,231.256,262.485,209.714,301.575
forehand,8ca7e1738402a98c3620e07a0e12efd5,3,260.506,156.911,266.382,159.837,284.935,177.464,302.598,160.78,253.666,153.032,277.124,170.604,0,0,254.626,219.461,276.18,262.505,270.306,312.346,239.986,214.613,232.199,262.488,209.717,301.606
forehand,8ca7e1738402a98c3620e07a0e12efd5,4,258.562,157.887,262.529,159.804,278.107,183.251,299.64,163.741,252.725,154.01,274.188,172.545,0,0,253.712,222.38,276.141,262.457,270.302,312.328,239.03,217.527,231.255,263.445,209.707,301.553
forehand,8ca7e1738402a98c3620e07a0e12efd5,5,256.625,157.874,262.454,159.805,272.25,184.29,293.739,167.68,252.704,154.945,269.332,177.433,0,0,253.653,222.375,274.206,261.53,270.298,312.35,238.059,217.52,232.199,262.475,209.71,300.609
forehand,8ca7e1738402a98c3620e07a0e12efd5,6,255.639,158.855,261.513,160.793,268.312,188.191,288.89,174.465,250.762,155.919,267.357,172.557,0,0,252.678,221.414,274.201,261.531,270.295,312.344,238.025,216.552,232.193,262.445,210.677,300.577
forehand,8ca7e1738402a98c3620e07a0e12efd5,7,254.701,157.874,259.556,159.817,262.482,190.129,284.929,177.443,252.693,154.955,265.396,168.67,280.083,174.51,250.756,221.404,273.247,261.504,270.3,312.352,237.992,216.551,232.182,261.514,211.655,298.659
forehand,8ca7e1738402a98c3620e07a0e12efd5,8,254.669,158.828,257.617,159.843,261.492,190.159,279.143,183.339,251.738,154.948,266.376,167.699,278.089,176.452,249.791,220.459,273.257,261.468,270.294,312.329,238.008,216.554,232.18,261.519,210.687,299.611
forehand,8ca7e1738402a98c3620e07a0e12efd5,9,254.627,158.844,256.627,159.867,261.469,189.173,278.184,190.13,249.78,156.897,260.531,184.264,275.176,182.329,250.747,220.432,273.225,261.474,270.288,312.352,238.012,216.547,231.238,262.444,209.713,299.646
forehand,a28c95b3ca34854a75c5fa1093a2ec76,0,347.509,152.974,356.283,159.85,377.833,192.069,403.299,183.29,338.708,146.19,364.17,159.807,389.554,152.041,338.718,224.385,363.134,268.337,362.179,324.026,320.142,222.413,309.371,271.309,279.091,309.407
forehand,a28c95b3ca34854a75c5fa1093a2ec76,10,355.296,143.229,371.95,152.96,385.643,192.113,402.238,222.414,337.754,131.503,313.326,140.307,321.15,150.061,348.481,216.561,355.386,267.352,361.226,323.08,323.087,207.768,300.621,255.637,279.12,302.549
